,Datetime,Value,ID,Timeseries ID
0,2015-04-09 23:00:00,-0.4999999999999997,month_cos,Timeseries
1,2015-04-10 00:00:00,-0.4999999999999997,month_cos,Timeseries
2,2015-04-10 01:00:00,-0.4999999999999997,month_cos,Timeseries
3,2015-04-10 02:00:00,-0.4999999999999997,month_cos,Timeseries
4,2015-04-10 03:00:00,-0.4999999999999997,month_cos,Timeseries
5,2015-04-10 04:00:00,-0.4999999999999997,month_cos,Timeseries
6,2015-04-10 05:00:00,-0.4999999999999997,month_cos,Timeseries
7,2015-04-10 06:00:00,-0.4999999999999997,month_cos,Timeseries
8,2015-04-10 07:00:00,-0.4999999999999997,month_cos,Timeseries
9,2015-04-10 08:00:00,-0.4999999999999997,month_cos,Timeseries
10,2015-04-10 09:00:00,-0.4999999999999997,month_cos,Timeseries
11,2015-04-10 10:00:00,-0.4999999999999997,month_cos,Timeseries
12,2015-04-10 11:00:00,-0.4999999999999997,month_cos,Timeseries
13,2015-04-10 12:00:00,-0.4999999999999997,month_cos,Timeseries
14,2015-04-10 13:00:00,-0.4999999999999997,month_cos,Timeseries
15,2015-04-10 14:00:00,-0.4999999999999997,month_cos,Timeseries
16,2015-04-10 15:00:00,-0.4999999999999997,month_cos,Timeseries
17,2015-04-10 16:00:00,-0.4999999999999997,month_cos,Timeseries
18,2015-04-10 17:00:00,-0.4999999999999997,month_cos,Timeseries
19,2015-04-10 18:00:00,-0.4999999999999997,month_cos,Timeseries
20,2015-04-10 19:00:00,-0.4999999999999997,month_cos,Timeseries
21,2015-04-10 20:00:00,-0.4999999999999997,month_cos,Timeseries
22,2015-04-10 21:00:00,-0.4999999999999997,month_cos,Timeseries
23,2015-04-10 22:00:00,-0.4999999999999997,month_cos,Timeseries
24,2015-04-10 23:00:00,-0.4999999999999997,month_cos,Timeseries
25,2015-04-11 00:00:00,-0.4999999999999997,month_cos,Timeseries
26,2015-04-11 01:00:00,-0.4999999999999997,month_cos,Timeseries
27,2015-04-11 02:00:00,-0.4999999999999997,month_cos,Timeseries
28,2015-04-11 03:00:00,-0.4999999999999997,month_cos,Timeseries
29,2015-04-11 04:00:00,-0.4999999999999997,month_cos,Timeseries
30,2015-04-11 05:00:00,-0.4999999999999997,month_cos,Timeseries
31,2015-04-11 06:00:00,-0.4999999999999997,month_cos,Timeseries
32,2015-04-11 07:00:00,-0.4999999999999997,month_cos,Timeseries
33,2015-04-11 08:00:00,-0.4999999999999997,month_cos,Timeseries
34,2015-04-11 09:00:00,-0.4999999999999997,month_cos,Timeseries
35,2015-04-11 10:00:00,-0.4999999999999997,month_cos,Timeseries
36,2015-04-11 11:00:00,-0.4999999999999997,month_cos,Timeseries
37,2015-04-11 12:00:00,-0.4999999999999997,month_cos,Timeseries
38,2015-04-11 13:00:00,-0.4999999999999997,month_cos,Timeseries
39,2015-04-11 14:00:00,-0.4999999999999997,month_cos,Timeseries
40,2015-04-11 15:00:00,-0.4999999999999997,month_cos,Timeseries
41,2015-04-11 16:00:00,-0.4999999999999997,month_cos,Timeseries
42,2015-04-11 17:00:00,-0.4999999999999997,month_cos,Timeseries
43,2015-04-11 18:00:00,-0.4999999999999997,month_cos,Timeseries
44,2015-04-11 19:00:00,-0.4999999999999997,month_cos,Timeseries
45,2015-04-11 20:00:00,-0.4999999999999997,month_cos,Timeseries
46,2015-04-11 21:00:00,-0.4999999999999997,month_cos,Timeseries
47,2015-04-11 22:00:00,-0.4999999999999997,month_cos,Timeseries
48,2015-04-11 23:00:00,-0.4999999999999997,month_cos,Timeseries
49,2015-04-12 00:00:00,-0.4999999999999997,month_cos,Timeseries
50,2015-04-12 01:00:00,-0.4999999999999997,month_cos,Timeseries
51,2015-04-12 02:00:00,-0.4999999999999997,month_cos,Timeseries
52,2015-04-12 03:00:00,-0.4999999999999997,month_cos,Timeseries
53,2015-04-12 04:00:00,-0.4999999999999997,month_cos,Timeseries
54,2015-04-12 05:00:00,-0.4999999999999997,month_cos,Timeseries
55,2015-04-12 06:00:00,-0.4999999999999997,month_cos,Timeseries
